directon,region,floor,house_price,zone,house_name,meters,xiaoqu,area 
东        ,后沙峪,低楼层（13层）,3590,1室1厅1卫,整租·东亚创展国际1室1厅东,38㎡,东亚创展国际,顺义
东        ,回龙观,中楼层（5层）,4990,1室1厅1卫,整租·紫晶七星广场1室1厅东,40㎡,紫晶七星广场,昌平
南 北        ,和义,高楼层（6层）,3800,2室1厅1卫,整租·和义东里一区2室1厅南/北,58㎡,和义东里一区,丰台
南        ,望京,低楼层（18层）,6560,1室1厅1卫,整租·望花路西里1室1厅南,41㎡,望花路西里,朝阳
西        ,枣园,高楼层（6层）,3100,2室1厅1卫,整租·滨河西里2室1厅西,55㎡,滨河西里,大兴
南        ,四惠,高楼层（6层）,6590,2室1厅1卫,整租·梧桐人家2室1厅南,54㎡,梧桐人家,朝阳
南 北        ,顺义城,高楼层（6层）,3200,2室1厅1卫,整租·东兴一区2室1厅南/北,65㎡,东兴一区,顺义
北        ,右安门内,高楼层（5层）,6930,2室1厅1卫,整租·都市晴园2室1厅北,57㎡,都市晴园,西城
南        ,工体,中楼层（16层）,6000,1室1厅1卫,整租·工体北路1室1厅南,46㎡,工体北路,东城
东        ,天宁寺,高楼层（6层）,6490,2室1厅1卫,整租·白菜湾社区2室1厅东,58㎡,白菜湾社区,西城
西        ,潞苑,高楼层（10层）,3760,1室1厅1卫,整租·珠江拉维小镇1室1厅西,49㎡,珠江拉维小镇,通州
南 北        ,五里店,高楼层（6层）,3600,2室1厅1卫,整租·南五里店45号院2室1厅南/北,56㎡,南五里店45号院,丰台
南        ,燕莎,高楼层（6层）,7130,2室1厅1卫,整租·霞光里30号院2室1厅南,55㎡,霞光里30号院,朝阳
南 北        ,旧宫,中楼层（6层）,3700,2室1厅1卫,整租·万源东里2室1厅南/北,57㎡,万源东里,丰台
南        ,亚运村,中楼层（25层）,6460,1室1厅1卫,整租·安慧里二区1室1厅南,43㎡,安慧里二区,朝阳
南        ,定慧寺,高楼层（7层）,5000,3室1厅1卫,整租·亮甲店小区3室1厅南,44㎡,亮甲店小区,海淀
东南        ,黄村中,低楼层（6层）,3000,1室1厅1卫,整租·兴政西里1室1厅东南,71㎡,兴政西里,大兴
东        ,后沙峪,高楼层（13层）,3790,1室1厅1卫,整租·东亚创展国际1室1厅东,38㎡,东亚创展国际,顺义
北        ,常营,低楼层（28层）,5500,2室1厅1卫,整租·北京新天地一期2室1厅北,60㎡,北京新天地一期,朝阳
南        ,崇文门,高楼层（14层）,6430,1室1厅1卫,整租·崇文门东大街1室1厅南,40㎡,崇文门东大街,东城
东        ,劲松,低楼层（6层）,6590,2室1厅1卫,整租·劲松五区2室1厅东,51㎡,劲松五区,朝阳
东 南        ,六里桥,高楼层（24层）,6000,1室1厅1卫,整租·橙色年代1室1厅东/南,76㎡,橙色年代,海淀
南 北        ,百子湾,中楼层（6层）,5200,2室1厅1卫,整租·观音景园二期2室1厅南/北,96㎡,观音景园二期,朝阳
南 北        ,鼓楼大街,高楼层（6层）,3100,2室1厅1卫,整租·新悦家园2室1厅南/北,63㎡,新悦家园,昌平
南 北        ,顺义城,高楼层（6层）,3200,2室1厅1卫,整租·石园东区2室1厅南/北,60㎡,石园东区,顺义
东 西 北        ,东坝,中楼层（6层）,4700,2室1厅1卫,整租·朝阳新城三区2室1厅东/西/北,86㎡,朝阳新城三区,朝阳
南        ,潘家园,高楼层（6层）,6890,2室1厅1卫,整租·华威西里2室1厅南,56㎡,华威西里,朝阳
东 西        ,良乡,中楼层（6层）,2600,2室1厅1卫,整租·西潞昊宏家园2室1厅东/西,81㎡,西潞昊宏家园,房山
南        ,石景山其它,高楼层（2层）,2800,1室1厅1卫,整租·南宫嘉园1室1厅南,36㎡,南宫嘉园,石景山
南 北        ,十八里店,中楼层（6层）,4500,2室1厅1卫,整租·君堂好园2室1厅南/北,85㎡,君堂好园,朝阳
南        ,新街口,高楼层（7层）,6560,1室1厅1卫,整租·如意里1室1厅南,42㎡,如意里,西城
南        ,立水桥,低楼层（20层）,7330,2室1厅1卫,整租·明天第一城7号院2室1厅南,67㎡,明天第一城7号院,朝阳
南        ,田村,高楼层（6层）,5200,2室0厅1卫,整租·西木小区2室0厅南,43㎡,西木小区,海淀
南 北        ,沙河,低楼层（18层）,3800,2室1厅1卫,整租·北街家园六区2室1厅南/北,69㎡,北街家园六区,昌平
南        ,劲松,中楼层（6层）,5200,1室1厅1卫,整租·农光东里1室1厅南,42㎡,农光东里,朝阳
南        ,顺义城,高楼层（6层）,2700,1室1厅1卫,整租·建新南区1室1厅南,42㎡,建新南区,顺义
南        ,和平里,中楼层（6层）,6260,1室1厅1卫,整租·和平街十二区1室1厅南,38㎡,和平街十二区,朝阳
南        ,南沙滩,高楼层（6层）,6190,1室1厅1卫,整租·南沙滩小区1室1厅南,37㎡,南沙滩小区,朝阳
北        ,北京南站,高楼层（6层）,4860,1室1厅1卫,整租·翠林二里1室1厅北,46㎡,翠林二里,丰台
南        ,良乡,中楼层（6层）,1900,1室1厅1卫,整租·四合巷小区1室1厅南,41㎡,四合巷小区,房山
东南        ,西山,低楼层（4层）,6190,1室1厅1卫,整租·京泉馨苑东里1室1厅东南,59㎡,京泉馨苑东里,海淀
南        ,北工大,低楼层（6层）,5200,1室1厅1卫,整租·松榆东里1室1厅南,42㎡,松榆东里,朝阳
东        ,北苑,中楼层（17层）,5700,1室0厅1卫,整租·华贸城1室0厅东,53㎡,华贸城,朝阳
南 北        ,石景山其它,中楼层（5层）,2800,1室1厅1卫,整租·高井1室1厅南/北,45㎡,高井,石景山
北        ,果园,中楼层（11层）,3760,1室1厅1卫,整租·巴克摩界1室1厅北,43㎡,巴克摩界,通州
南 北        ,和义,高楼层（6层）,3900,2室1厅1卫,整租·和义东里一区2室1厅南/北,67㎡,和义东里一区,丰台
南        ,新宫,高楼层（16层）,4600,2室1厅1卫,整租·南庭新苑北区2室1厅南,61㎡,南庭新苑北区,丰台
南        ,德胜门,高楼层（5层）,6990,2室1厅1卫,整租·德胜里一区2室1厅南,53㎡,德胜里一区,西城
南        ,红庙,高楼层（6层）,5900,1室1厅1卫,整租·人民日报社家属区1室1厅南,37㎡,人民日报社家属区,朝阳
西        ,大兴其它,低楼层（14层）,3000,2室1厅1卫,整租·首座御园一区二期2室1厅西,80㎡,首座御园一区二期,大兴
南        ,亦庄开发区其它,高楼层（6层）,3300,1室1厅1卫,整租·泰河园三里1室1厅南,64㎡,泰河园三里,亦庄开发区
南 北        ,潞苑,低楼层（6层）,2700,1室1厅1卫,整租·华龙小区1室1厅南/北,61㎡,华龙小区,通州
南        ,酒仙桥,低楼层（16层）,5300,1室1厅1卫,整租·高家园二区1室1厅南,48㎡,高家园二区,朝阳
南 北        ,五棵松,高楼层（6层）,6000,2室1厅1卫,整租·金沟河5号院2室1厅南/北,62㎡,金沟河5号院,海淀
南 北        ,潘家园,中楼层（6层）,5800,2室1厅1卫,整租·松榆西里2室1厅南/北,60㎡,松榆西里,朝阳
南 北        ,大峪,高楼层（5层）,2500,2室1厅1卫,整租·大峪南路2室1厅南/北,53㎡,大峪南路,门头沟
东南        ,清河,高楼层（27层）,6000,1室0厅1卫,整租·强佑清河新城1室0厅东南,65㎡,强佑清河新城,海淀
南        ,鼓楼大街,高楼层（6层）,3300,2室1厅1卫,整租·建新胡同10号楼2室1厅南,58㎡,建新胡同10号楼,昌平
东        ,望京,低楼层（15层）,7160,1室1厅1卫,整租·慧谷金色家园1室1厅东,48㎡,慧谷金色家园,朝阳
南        ,豆各庄,中楼层（18层）,4200,1室1厅1卫,整租·富力又一城C区1室1厅南,47㎡,富力又一城C区,朝阳
西北        ,苏州桥,低楼层（22层）,6000,1室1厅1卫,整租·紫金庄园1室1厅西北,60㎡,紫金庄园,海淀
南        ,黄村中,中楼层（6层）,3300,2室1厅1卫,整租·黄村西里2室1厅南,56㎡,黄村西里,大兴
北        ,大望路,低楼层（18层）,6000,1室0厅1卫,整租·后现代城B区1室0厅北,50㎡,后现代城B区,朝阳
南 北        ,白纸坊,低楼层（6层）,5600,2室1厅1卫,整租·南菜园街1号院2室1厅南/北,57㎡,南菜园街1号院,西城
南        ,和义,低楼层（6层）,3700,1室1厅1卫,整租·和义东里一区1室1厅南,48㎡,和义东里一区,丰台
北        ,牡丹园,低楼层（6层）,5700,1室1厅1卫,整租·花园北路1室1厅北,40㎡,花园北路,海淀
南 西        ,木樨地,高楼层（16层）,5500,2室1厅1卫,整租·莲花池东路2室1厅南/西,61㎡,莲花池东路,西城
南 北        ,天宫院南,高楼层（6层）,2000,2室1厅1卫,整租·隆盛园2室1厅南/北,84㎡,隆盛园,大兴
南 北        ,丰台其它,低楼层（6层）,2300,1室1厅1卫,整租·张郭庄小区1室1厅南/北,38㎡,张郭庄小区,丰台
南        ,临河里,低楼层（11层）,3690,1室1厅1卫,整租·DBC加州小镇C区1室1厅南,60㎡,DBC加州小镇C区,通州
北        ,常营,中楼层（21层）,4800,1室0厅1卫,整租·柏林爱乐二期1室0厅北,49㎡,柏林爱乐二期,朝阳
南        ,甘家口,中楼层（6层）,6460,1室1厅1卫,整租·工商大学东校区1室1厅南,40㎡,工商大学东校区,海淀
南        ,旧宫,高楼层（6层）,2900,1室1厅1卫,整租·万源东里1室1厅南,40㎡,万源东里,丰台
北        ,牛街,低楼层（22层）,6090,1室1厅1卫,整租·青春无限1室1厅北,67㎡,青春无限,西城
南 北        ,双桥,高楼层（6层）,4400,2室1厅1卫,整租·双桥中路10号南院2室1厅南/北,76㎡,双桥中路10号南院,朝阳
南        ,和平里,高楼层（6层）,6260,1室1厅1卫,整租·安外花园1室1厅南,38㎡,安外花园,东城
西南        ,黄村中,高楼层（4层）,3100,2室1厅1卫,整租·富强西里2室1厅西南,55㎡,富强西里,大兴
南        ,亚运村小营,中楼层（7层）,6490,2室1厅1卫,整租·太和小区2室1厅南,58㎡,太和小区,朝阳
南 北        ,清河,中楼层（6层）,5500,2室1厅1卫,整租·永泰庄甲6号院2室1厅南/北,55㎡,永泰庄甲6号院,海淀
北        ,皂君庙,中楼层（17层）,6990,1室1厅1卫,整租·青年公寓1室1厅北,34㎡,青年公寓,海淀
南        ,大望路,低楼层（20层）,7490,1室1厅1卫,整租·后现代城A区1室1厅南,60㎡,后现代城A区,朝阳
东南        ,西罗园,高楼层（12层）,4300,1室1厅1卫,整租·西罗园三区1室1厅东南,55㎡,西罗园三区,丰台
东        ,崇文门,高楼层（15层）,6990,1室1厅1卫,整租·新景家园东区1室1厅东,41㎡,新景家园东区,东城
南 北        ,天宁寺,高楼层（5层）,4500,2室1厅1卫,整租·天宁寺东里2室1厅南/北,48㎡,天宁寺东里,西城
东        ,十里河,中楼层（23层）,7490,2室1厅1卫,整租·建工家园2室1厅东,94㎡,建工家园,朝阳
西        ,四惠,高楼层（6层）,5000,2室1厅1卫,整租·八里庄东里2室1厅西,50㎡,八里庄东里,朝阳
南        ,永定门,中楼层（21层）,5400,2室1厅1卫,整租·百荣嘉园2室1厅南,60㎡,百荣嘉园,东城
南 北        ,苹果园,高楼层（6层）,3800,1室1厅1卫,整租·苹果园小区一区1室1厅南/北,45㎡,苹果园小区一区,石景山
南        ,劲松,高楼层（23层）,6790,1室1厅1卫,整租·富顿1室1厅南,39㎡,富顿,朝阳
南 北        ,双桥,低楼层（3层）,3100,2室1厅1卫,整租·双桥五号井2室1厅南/北,40㎡,双桥五号井,朝阳
北        ,武夷花园,低楼层（14层）,3930,1室1厅1卫,整租·百合湾1室1厅北,29㎡,百合湾,通州
南        ,马连洼,高楼层（4层）,6930,2室1厅1卫,整租·圆明园西路3号院2室1厅南,55㎡,圆明园西路3号院,海淀
北        ,安贞,中楼层（16层）,6000,1室1厅1卫,整租·安贞西里1室1厅北,38㎡,安贞西里,朝阳
北        ,十里堡,中楼层（14层）,7030,2室1厅1卫,整租·甘露西园2室1厅北,85㎡,甘露西园,朝阳
东南        ,红庙,低楼层（7层）,5200,1室1厅1卫,整租·呼家楼西里1室1厅东南,44㎡,呼家楼西里,朝阳
东南        ,广安门,中楼层（10层）,6030,1室1厅2卫,整租·荣丰20081室1厅东南,32㎡,荣丰2008,西城
南        ,北苑,高楼层（28层）,5600,1室0厅1卫,整租·华贸城1室0厅南,55㎡,华贸城,朝阳
南        ,顺义城,中楼层（6层）,3690,2室1厅1卫,整租·滨河小区2室1厅南,60㎡,滨河小区,顺义
南        ,健翔桥,低楼层（16层）,5600,1室1厅1卫,整租·华严北里小区1室1厅南,49㎡,华严北里小区,朝阳
南        ,军博,低楼层（6层）,6030,1室1厅1卫,整租·会城门小区1室1厅南,40㎡,会城门小区,海淀
南        ,定福庄,低楼层（6层）,5300,1室0厅1卫,整租·美然动力A3区1室0厅南,51㎡,美然动力A3区,朝阳
南        ,北苑,中楼层（18层）,6160,1室1厅1卫,整租·乐想汇1室1厅南,68㎡,乐想汇,朝阳
东 西        ,双桥,高楼层（5层）,4900,2室1厅1卫,整租·双柳巷2室1厅东/西,53㎡,双柳巷,朝阳
南        ,顺义城,中楼层（6层）,3730,2室1厅1卫,整租·建新南区2室1厅南,55㎡,建新南区,顺义
东        ,石佛营,中楼层（24层）,6430,1室1厅1卫,整租·炫特嘉园二期1室1厅东,54㎡,炫特嘉园二期,朝阳
东        ,紫竹桥,高楼层（6层）,6690,1室1厅1卫,整租·北无宿舍1室1厅东,42㎡,北无宿舍,海淀
南        ,石佛营,高楼层（6层）,5300,1室1厅1卫,整租·十里堡南区1室1厅南,53㎡,十里堡南区,朝阳
南 西        ,定慧寺,中楼层（16层）,5600,1室1厅1卫,整租·八里庄北里1室1厅南/西,77㎡,八里庄北里,海淀
南        ,常营,中楼层（15层）,5800,1室1厅1卫,整租·北京新天地二期1室1厅南,72㎡,北京新天地二期,朝阳
南 北        ,北大地,高楼层（6层）,3800,2室1厅1卫,整租·邮局宿舍2室1厅南/北,60㎡,邮局宿舍,丰台
南 北        ,潞苑,中楼层（6层）,2900,1室1厅1卫,整租·华龙小区1室1厅南/北,52㎡,华龙小区,通州
西北        ,常营,中楼层（22层）,5800,1室1厅1卫,整租·柏林爱乐二期1室1厅西北,82㎡,柏林爱乐二期,朝阳
南 北        ,沙河,高楼层（17层）,3800,2室1厅1卫,整租·北街家园八区2室1厅南/北,89㎡,北街家园八区,昌平
东        ,木樨地,高楼层（5层）,6030,1室1厅1卫,整租·汽南小区1室1厅东,36㎡,汽南小区,西城
东 西        ,潘家园,中楼层（6层）,6000,2室1厅1卫,整租·松榆西里2室1厅东/西,59㎡,松榆西里,朝阳
西        ,小西天,中楼层（25层）,6000,1室1厅1卫,整租·今典花园1室1厅西,56㎡,今典花园,海淀
南 北        ,西山,地下室（5层）,4800,2室1厅1卫,整租·京泉馨苑2室1厅南/北,95㎡,京泉馨苑,海淀
南 北        ,南邵,高楼层（6层）,3500,2室1厅1卫,整租·花雨汀2室1厅南/北,95㎡,花雨汀,昌平
南 北        ,永定门,高楼层（6层）,5500,2室1厅1卫,整租·管村26号院2室1厅南/北,68㎡,管村26号院,东城
南        ,顺义城,高楼层（6层）,3730,2室1厅1卫,整租·裕龙四区2室1厅南,70㎡,裕龙四区,顺义
南        ,东直门,高楼层（5层）,6200,1室1厅1卫,整租·新中西里1室1厅南,38㎡,新中西里,东城
东        ,后沙峪,低楼层（13层）,3630,1室1厅1卫,整租·东亚创展国际1室1厅东,40㎡,东亚创展国际,顺义
东        ,科技园区,高楼层（4层）,3400,2房间1卫,整租·亿城天筑2房间复式东,34㎡,亿城天筑,丰台
南        ,安贞,中楼层（6层）,6330,1室1厅1卫,整租·小黄庄二区1室1厅南,45㎡,小黄庄二区,东城
南 北        ,苹果园,高楼层（6层）,4200,2室1厅1卫,整租·模式口西里2室1厅南/北,62㎡,模式口西里,石景山
西        ,新街口,中楼层（13层）,5600,1室0厅1卫,整租·文慧园一号公寓1室0厅西,39㎡,文慧园一号公寓,海淀
东 西        ,西北旺,中楼层（10层）,5000,1室0厅1卫,整租·芳怡园1室0厅东/西,40㎡,芳怡园,海淀
南 北        ,学院路,低楼层（7层）,6000,2室1厅1卫,整租·建清园2室1厅南/北,65㎡,建清园,海淀
东南        ,四季青,低楼层（17层）,6730,1室1厅1卫,整租·望塔园1室1厅东南,66㎡,望塔园,海淀
西        ,亚运村,高楼层（6层）,6290,1室1厅1卫,整租·慧忠里1室1厅西,46㎡,慧忠里,朝阳
北        ,朝阳公园,低楼层（6层）,6830,1室1厅1卫,整租·东风家园1室1厅北,50㎡,东风家园,朝阳
西        ,潘家园,中楼层（16层）,7290,2室1厅1卫,整租·弘善家园2室1厅西,74㎡,弘善家园,朝阳
南        ,马连洼,低楼层（7层）,6490,1室1厅1卫,整租·紫成嘉园1室1厅南,50㎡,紫成嘉园,海淀
南        ,公主坟,高楼层（6层）,5200,1室1厅1卫,整租·翠微路22号院1室1厅南,42㎡,翠微路22号院,海淀
